stcode,stsmrycn,crhomeyn,crtypenm,craddr,lo,flag,crcapat,crrepre,health_tchert,craddcnt,helthtchercnt,frstcnfmdt,ewopercnt,tchertcnt,crcargb,crname,tel_no,emyn1,arcode_nm,emyn2,crspecnm,stfavcnt,nrtrroom_cnt,class_sum_num,etnrtryn,crcargbnm,pttmyn1,crchcnt,rnum,pttmyn2,crrepname,crgb,childcare_cnt,crhome,nursecnt,kinder_cnt,ewexclcrcnt,ewcnt,etnrtrynnm,plgrdco_cnt,totcnt,la,datechcareinsttyn,special_tchert
41590001114,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  안녕남로 246-21 101동 101호(안녕동,우방아이유쉘)",127.0047575,,20,다몽어린이집,0,0,0,20180201,1,7,N,다몽어린이집,031-222-6966,예약불가능,경기도 화성시 병점구청,예약불가능,야간연장형,0,3,8,Y,미 운행,미 운영,14,22999,미 운영,이은정,01,0,,0,0,0,5,운영,0,0,37.2028734,N,0
41590000127,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  동탄지성로 333 102동 103호(기산동, 삼성래미안1차아파트)",127.047516,,20,다섯콩어린이집,0,0,0,20040224,1,0,N,다섯콩어린이집,031-238-4102,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,3,0,Y,미 운행,미 운영,0,24724,미 운영,이봉례,01,0,,0,0,0,3,운영,7,0,37.22233,N,0
41590001480,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄신리천로5길 79 3840동 104호(신동, 동탄 파크릭스)",127.14065828222144,,20,다솜어린이집,0,0,0,20250915,1,7,N,다솜어린이집,031-376-5008,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,6,Y,미 운행,미 운영,15,6614,미 운영,최인순,01,0,,0,0,0,7,운영,0,0,37.18854648848015,N,0
41590000630,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  향남읍 행정중앙2로 16 우미린아파트 내 관리동 어린이집 ,126.9172,,33,다예린어린이집,0,0,0,20090305,1,9,N,다예린어린이집,031-8059-2151,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,4,9,Y,미 운행,미 운영,25,19121,미 운영,김나윤,01,0,,0,0,0,2,운영,3,0,37.129772,N,0
41590001318,경기도 화성시 효행구,N,가정,경기도 화성시 효행구  봉담읍 상리3길 87 509동 103호,126.95037943832622,,20,다온i어린이집,0,0,0,20201102,1,6,N,다온i어린이집,031-8003-2205,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,15,15175,미 운영,박미진,01,0,,0,0,0,17,운영,1,0,37.22948673504404,N,0
41590000322,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 와우로34번길 30 주민공동시설 1층,126.96996570760477,,22,다온어린이집,0,0,0,20070403,1,7,N,다온어린이집,031-234-8127,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,4,5,Y,미 운행,미 운영,13,28354,미 운영,한미현,01,0,,0,0,0,10,운영,0,0,37.21092360648702,N,0
41590000924,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  동탄중앙로 171 349동 101호(반송동 시범다은마을 우남퍼스트빌),127.06589663718768,,19,다은아이숲어린이집,0,0,0,20130130,1,7,N,다은아이숲어린이집,031-613-5990,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,6,Y,미 운행,미 운영,13,12369,미 운영,이수진,01,0,,0,0,0,10,운영,0,0,37.199128000951944,N,0
41590000675,경기도 화성시 동탄구,N,민간,경기도 화성시 동탄구  동탄중앙로 119-14 관리동(반송동 새강마을 주공휴먼시아아파트),127.0666134232959,,41,다인어린이집,0,0,0,20090930,1,7,N,다인어린이집,031-8058-3032,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,4,Y,미 운행,미 운영,9,28506,미 운영,채정미,01,0,,0,0,0,15,운영,1,0,37.1975190642907,N,0
41590000562,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄숲속로 68 관리동(능동, 숲속마을 자연앤데시앙)",127.0546968,,49,다해어린이집,0,2,0,20080901,1,11,N,다해어린이집,031-613-6067,예약불가능,경기도 화성시 동탄구청,예약가능,일반/시간제보육,0,5,9,Y,미 운행,운영,28,2155,운영,변진희,01,0,,0,0,0,22,운영,0,0,37.20701871,N,0
41590001210,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄순환대로10길 88 3604동 101호(산척동, 레이크힐 반도유보라 아이비파크 10.2)",127.066971,,20,달콩어린이집,0,0,0,20190228,1,7,N,달콩어린이집,031-8043-1970,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,5,Y,미 운행,미 운영,18,23011,미 운영,임은희,01,0,,0,0,0,11,운영,0,0,37.2040251,N,0
41590000160,경기도 화성시 만세구,N,가정,"경기도 화성시 만세구  시청로102번길 84 201동 107호(신남동, 대광파인밸리골드)",126.8178927,,19,대광아이뜰어린이집,0,0,0,20060116,1,8,N,대광아이뜰어린이집,031-355-2526,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,11,24891,미 운영,이윤정,01,0,,0,0,0,7,운영,0,0,37.19786385,N,0
41590000141,경기도 화성시 만세구,N,가정,"경기도 화성시 만세구  시청로 221 111동 102호(남양동, 대광아파트)",126.8358843,,16,대광아이사랑어린이집,0,0,0,20040129,1,0,N,대광아이사랑어린이집,031-355-0877,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,0,Y,미 운행,미 운영,0,28519,미 운영,이경희,01,0,,0,0,0,1,운영,4,0,37.19437913,N,0
41590000189,경기도 화성시 만세구,N,민간,경기도 화성시 만세구  시청로 223 대광아파트,126.8358843,,48,대광어린이집,0,0,0,20050615,1,9,Y,대광어린이집,031-355-0806,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,5,6,Y,운행,미 운영,38,19518,미 운영,민병임,01,0,,0,0,0,5,운영,0,0,37.19437913,N,0
41590001072,경기도 화성시 병점구,N,가정,"경기도 화성시 병점구  효행로 1337-23 108동 104호(반월동, e편한세상)",127.06196194712611,,20,대림꿈나무어린이집,0,0,0,20170324,1,8,N,대림꿈나무어린이집,031-226-3600,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,4,8,Y,미 운행,미 운영,20,14395,미 운영,이애경,01,0,,0,0,0,6,운영,0,0,37.22559290097734,N,0
41590001267,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  수노을1로 108 309동 101호,126.81701617086307,,20,대방다둥어린이집,0,0,0,20191112,1,8,N,대방다둥어린이집,031-355-9828,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,7,Y,미 운행,미 운영,17,23085,미 운영,박세영,01,0,cafe.naver.com.daebangdadong,0,0,0,12,운영,0,0,37.28831543728167,N,0
41590001285,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  수노을1로 108 304동 104호,126.81703412339078,,20,대방숲속어린이집,0,0,0,20200207,1,9,N,대방숲속어린이집,031-357-2156,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,4,8,Y,미 운행,미 운영,20,32008,미 운영,남궁희정,01,0,,0,0,0,12,운영,0,0,37.28672288151864,N,0
41590001270,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  수노을1로 107 대방2차아파트 205동 104호,126.81780323020017,,20,대방아이나라어린이집,0,0,0,20191126,1,1,N,대방아이나라어린이집,031-357-6679,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,0,Y,미 운행,미 운영,0,13045,미 운영,최문희,01,0,,0,0,0,10,운영,0,0,37.28928751892428,N,0
41590001343,경기도 화성시 동탄구,N,민간,경기도 화성시 동탄구  동탄대로 636-14 관리동(대방디엠시티 102동 1층),126.89445788844045,,39,대방하늘꿈어린이집,0,0,0,20211007,1,12,N,대방하늘꿈어린이집,031-377-3411,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,12,Y,미 운행,미 운영,36,32181,미 운영,김재경,01,0,,0,0,0,16,운영,0,0,37.19043914326881,N,0
41590001209,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄산척로 124 관리동(산척동, 더레이크시티부영2단지)",127.11545779615561,,48,더레이크시티2단지부영사랑으로어린이집,0,0,0,20190226,1,15,N,더레이크시티2단지부영사랑으로어린이집,031-376-7768,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,12,Y,미 운행,미 운영,45,32857,미 운영,이명숙,01,0,,0,0,0,25,운영,0,0,37.171246448070306,N,0
41590001167,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  동탄감배산로 19 1612동 103호,127.0898730628,,20,더샵꿈모아어린이집,0,0,0,20181024,1,8,N,더샵꿈모아어린이집,031-372-2881,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,3,7,Y,미 운행,미 운영,12,5373,미 운영,윤윤정,01,0,,0,0,0,10,운영,0,0,37.1881327542,N,0
41590001033,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄대로시범길 19 관리동(청계동, 동탄역시범더샵센트럴시티)",127.09999499073976,,61,더샵아이림어린이집,0,0,0,20160503,1,16,N,더샵아이림어린이집,031-373-7364,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,6,12,Y,미 운행,미 운영,55,4620,미 운영,염보라,01,0,,0,0,0,97,운영,1,0,37.198769678871315,N,0
41590000384,경기도 화성시 병점구,N,가정,경기도 화성시 병점구  10용사로 286 송골마을 우남퍼스트빌 ,127.04825419084689,,20,도담별어린이집,0,0,0,20071029,1,5,N,도담별어린이집,031-309-0456,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,4,3,Y,미 운행,미 운영,5,2485,미 운영,우지연,01,0,,0,0,0,3,운영,1,0,37.19841460006153,N,0
41590001463,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  동탄순환대로8길 27 3143동 104호,127.11304419047337,,20,도유어린이집,0,0,0,20250228,1,8,N,도유어린이집,031-373-2416,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,8,Y,미 운행,미 운영,20,6626,미 운영,황규희,01,0,,0,0,0,36,운영,0,0,37.16288246574605,N,0
41590000338,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄중앙로 213 243동 102호(반송동, 시범한빛마을금호어울림2단지아파트)",127.06717,,20,도토리속의숲어린이집,0,0,0,20070601,1,5,N,도토리속의숲어린이집,031-613-9640,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,4,Y,미 운행,미 운영,11,19320,미 운영,최경옥,01,0,,0,0,0,9,운영,1,0,37.205265,N,0
41590001159,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  남양읍 역골중앙로 118 106동 102호(동광뷰엘),126.82767353128803,,20,동광별빛어린이집,0,0,0,20180917,1,9,N,동광별빛어린이집,031-355-2629,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,7,Y,미 운행,미 운영,14,13037,미 운영,곽현옥,01,0,,0,0,0,15,운영,0,0,37.208940497406516,N,0
41590000351,경기도 화성시 효행구,N,가정,경기도 화성시 효행구  봉담읍 삼천병마로 1321-10 동남메리트아파트 108-103 ,126.9498616,,19,동남다솜어린이집,0,0,0,20070710,1,7,N,동남다솜어린이집,031-227-8496,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,3,5,Y,미 운행,미 운영,10,19401,미 운영,박진희,01,0,,0,0,0,10,운영,0,0,37.22293647,N,0
41590000020,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  만년로 470 14번지 동남훼미리아파트 관리동 1층,126.9843416,,28,동남영아어린이집,0,0,0,20011114,1,8,Y,동남영아어린이집,031-354-9428,예약불가능,경기도 화성시 효행구청,예약불가능,영아전담,0,3,5,N,운행,미 운영,16,9911,미 운영,조동혜,01,0,동남영아어린이집.kt.io,0,0,0,0,미 운영,0,0,37.1614565,N,0
41590000316,경기도 화성시 병점구,N,민간,경기도 화성시 병점구  효행로 846 관리동,127.0217079,,28,동문다솜어린이집,0,0,0,20070321,1,6,N,동문다솜어린이집,031-221-5632,예약불가능,경기도 화성시 병점구청,예약불가능,일반,0,4,4,Y,미 운행,미 운영,9,10457,미 운영,양경희,01,0,,0,0,0,4,운영,0,0,37.20429178,N,0
41590000044,경기도 화성시 만세구,N,가정,경기도 화성시 만세구  시청로 221 111동 101호,126.8358843,,20,동산몬테소리어린이집,0,0,0,20040708,1,1,Y,동산몬테소리어린이집,031-357-7022,예약불가능,경기도 화성시 만세구청,예약불가능,일반,0,3,0,Y,운행,미 운영,0,10164,미 운영,주완실,01,0,,0,0,0,2,운영,0,0,37.19437913,N,0
41590001228,경기도 화성시 동탄구,N,가정,"경기도 화성시 동탄구  동탄순환대로19길 21 2006동 101호(목동, 동탄동원로얄듀크2차)",127.12265726176942,,20,동원다올어린이집,0,0,0,20190502,1,6,N,동원다올어린이집,031-373-2604,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,4,Y,미 운행,미 운영,11,22234,미 운영,황정임,01,0,,0,0,0,9,운영,0,0,37.18794025959562,N,0
41590001227,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄첨단산업2로 14 관리동(영천동, 동탄역 동원로얄듀크1차)",127.10260993243936,,37,동원로얄어린이집,0,0,0,20190430,1,12,N,동원로얄어린이집,031-374-2306,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,6,8,Y,미 운행,미 운영,24,5522,미 운영,하미경,01,0,,0,0,0,25,운영,0,0,37.2104450617126,N,0
41590001349,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  동부대로 1062 동탄역동원로얄듀크비스타3차 관리동,127.08850278166633,,20,동원여울빛어린이집,0,0,0,20220126,1,7,N,동원여울빛어린이집,031-8043-2541,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,6,Y,미 운행,미 운영,15,13800,미 운영,나혜경,01,0,,0,0,0,13,운영,0,0,37.19614324440028,N,0
41590000898,경기도 화성시 효행구,N,민간,경기도 화성시 효행구  봉담읍 동화길 82 관리동,126.95601546989391,,33,동일미소어린이집,0,0,0,20130104,1,10,Y,동일미소어린이집,031-8031-9244,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,4,8,Y,운행,미 운영,23,28837,미 운영,송부경,01,0,,0,0,0,4,운영,0,0,37.216662539122595,N,0
41590000567,경기도 화성시 효행구,N,가정,"경기도 화성시 효행구  봉담읍 동화길 82 105동 104호(동화리, 동화마을동일하이빌)",126.9566866,,20,동일키즈어린이집,0,0,0,20080909,1,8,Y,동일키즈어린이집,031-8002-5705,예약불가능,경기도 화성시 효행구청,예약불가능,일반,0,3,7,Y,운행,미 운영,17,19562,미 운영,하정연,01,0,,0,0,0,6,운영,1,0,37.21638642,N,0
41590001110,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄면 동탄순환대로17길 15 (산척리, 서희스타힐스24단지)",127.11823117863639,,74,동탄라임어린이집,0,0,0,20180102,1,22,N,동탄라임어린이집,031-376-2722,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,9,15,Y,미 운행,미 운영,56,13206,미 운영,두호신,01,0,,0,0,0,26,운영,1,0,37.17347833139107,N,0
41590001471,경기도 화성시 동탄구,N,민간,경기도 화성시 동탄구  동탄신리천로6길 23 302동 관리동,127.14453876980157,,32,동탄로렌하우스어린이집,0,0,0,20250731,1,9,N,동탄로렌하우스어린이집,031-375-5801,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,3,8,Y,미 운행,미 운영,26,15319,미 운영,이루리,01,0,,0,0,0,11,운영,0,0,37.181479811754556,N,0
41590000966,경기도 화성시 동탄구,N,직장,경기도 화성시 동탄구  동탄면 동탄산단6길 12 ,127.08706185055168,,109,동탄산단해솔어린이집,0,0,0,20150121,0,29,N,동탄산단해솔어린이집,031-373-6062,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,8,27,Y,미 운행,미 운영,91,12385,미 운영,(주)삼진엘앤디사업장의사업주,01,0,,0,0,0,0,운영,1,0,37.16838012424171,N,0
41590000248,경기도 화성시 동탄구,N,사회복지법인,경기도 화성시 동탄구  금곡로257번길 31 ,127.0750647,,99,동탄어린이집,0,0,0,19990401,1,19,Y,동탄어린이집,031-376-1111,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,8,10,Y,운행,미 운영,43,8210,미 운영,김남진,01,0,,0,0,0,28,운영,1,0,37.18322921,N,0
41590001181,경기도 화성시 동탄구,N,민간,"경기도 화성시 동탄구  동탄광역환승로 73 관리동(오산동, 동탄역 반도유보라 아이비파크 8.0)",127.09067873164301,,62,동탄역반도어린이집,0,0,0,20190116,1,17,N,동탄역반도어린이집,031-376-8879,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,5,15,Y,미 운행,미 운영,54,21714,미 운영,이현주,01,0,,0,0,0,50,운영,1,0,37.20260664501303,N,0
41590001396,경기도 화성시 동탄구,N,민간,경기도 화성시 동탄구  동탄기흥로 585 관리동(힐스테이트동탄역),127.09294427978868,,39,동탄역힐스어린이집,0,0,0,20230118,1,10,N,동탄역힐스어린이집,031-376-8552,예약불가능,경기도 화성시 동탄구청,예약불가능,일반,0,4,7,Y,미 운행,미 운영,18,32267,미 운영,마현숙,01,0,,0,0,0,18,운영,0,0,37.21293092708151,N,0
41590000875,경기도 화성시 동탄구,N,가정,경기도 화성시 동탄구  동탄공원로3길 5 (반송동51-5),127.060419384924,,20,동탄예쁜아이어린이집,0,0,0,20120430,1,5,N,동탄예쁜아이어린이집,031-8003-5483,예약불가능,경기도 화성시 동탄구청,예약불가능,야간연장형,0,3,5,Y,미 운행,미 운영,9,7631,미 운영,함인숙,01,0,,0,0,0,4,운영,0,0,37.2068257698169,N,0
